article_id,sentence_id,text,labels
788056108,21,"They’re not content with power; they have to keep their victims doubting and blaming themselves constantly, so they don’t become a threat.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,22,"Whether Francis knows it or not, this is how he sounds.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,23,We can overlook the fig leaf “whether Francis knows it or not…”.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,24,"Fisher knows that Francis knows it, even if she still cannot bring herself to say explicitly what should now be apparent to the entire body of the faithful: that Bergoglio’s very presence on the Chair of Peter is a grave threat to the common good of the Church and the integrity of the Faith.","[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,25,Click below to Subscribe to The Remnant's YouTube channel!,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,26,Yet Fisher maintains a sliver of space for deniability in order to maintain that indispensable distinction between her and those loathsome traditionalists: “I don’t have any ideological reason to want to bring him down.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788056108,27,"I have defended him as long as I could, up until the Chile debacle.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,28,"And so I am working as hard as I can not to assume the worst, not to believe that this man who promised so much fresh air is really so intent on slamming doors shut before we find out even worse things hidden inside.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788056108,29,But he is not making it easy.,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,30,I am not saying he is an abuser.,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,31,But he sounds like one.”,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,32,"That is, Fisher was not concerned about Bergoglio’s relentless assault on traditional Catholic teaching and practice—to her, opposition to Francis on that account is just “ideology”—but only his role in covering up sexual abuse by bishops and priests.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788056108,33,But why is Fisher still “working hard not to assume the worst” when there is no longer anything to assume as the ever-mounting evidence of malintent has been in plain view for years?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,34,"Indeed, why else did Archbishop Viganò risk everything in order to expose this Pope, even to the extent of revealing matters supposedly within the scope of “the Pontifical secret”?","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
788056108,35,"On orders of the Vatican Secretary of State, the Vatican secret police are reportedly scouring the globe in search of Viganò, who has gone into hiding, “in order to prevent more unpredictable damage to the image of Pope Francis and the Holy See on the world stage, but also to ‘prepare the terrain’ for the former apostolic nuncio-turned-whistleblower to be prosecuted” under canon law.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788056108,36,The Dictator Pope must destroy his most potent critic thus far.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788056108,37,Everything depends on it!,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
788056108,38,But it may already be too late to save a regime whose only defense is not truth but raw power.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,39,"At last count, some 29 bishops have publicly declared Viganò’s allegations against Bergoglio credible and worthy of investigation.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,40,"Now even the distinguished canonist Edward Peters, who is no less than a Referendary of the Apostolic Signatura appointed by Pope Benedict XVI, declares that if Viganò’s allegations are true then Bergoglio must go:","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,41,"Of what was said above concerning resignation from Church office in general, what would not apply to a pope, of all office holders, if he, as alleged by Viganò, from the first months of his papacy knowingly protected and favored a cardinal who was [pick a disgusting verb]-ing seminarians?","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,42,By what possible stretch of the imagination would such an occupant be suited for the Chair of Peter?,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,43,Does the historical fact that some pretty bad popes held on to office despite committing various offenses justify other popes acting badly in shirking even the minimal gesture of resigning?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,44,"Viganò is unquestionably in a position to know, and claims to know, whether his central allegation that Francis’ was covering for McCarrick, big time, for years, is correct.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
788056108,45,"Believing, as he does, that his claims are correct, Viganò, in calling for Francis’ resignation, has done nothing more or less than exercise his right under canon law “to manifest to the sacred pastors [his] opinion on matters which pertain to the good of the Church and to make [his] opinion known to the rest of the Christian faithful…” 1983 CIC 212 § 3.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,46,"I have not called for Francis’ resignation because I do not know (with the degree of certitude that a lawyer seeks) whether Viganò’s key allegations against Francis are substantially true; most assuredly, however, if I reach the conclusion that they are true, I would say, without hesitation, that Francis should resign.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,47,"Bergoglio will not, of course, resign.","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,48,He will cling to power with his last breath in order to carry out the many other acts of ecclesial subversion he clearly has in mind.,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,49,The only remedies for the plague of Bergoglio are his natural death or deposition.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788056108,50,"Yes, deposition.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,51,"Canon212 has linked to an interesting and timely piece on the role of the Synod of Sutri, near Rome, in 1046, which dealt with the problem of three rival claimants to the papacy, each installed by a Roman faction: First, the execrable Benedict IX, mentioned above.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788056108,52,"Second, the interloper Sylvester III, installed in the Chair of Peter after Benedict had been driven from Rome.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788056108,53,"Third, the well-intentioned but dimwitted Gregory VI, whose election was tainted by a seemingly simoniacal negotiation with Benedict, who had returned to Rome in 1045 and ousted Sylvester, according to which Benedict would receive a generous pension if he resigned the papacy, which Benedict did only to rescind his resignation.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788056108,54,"The Synod was convoked by Henry III, the German king and soon-to-be-crowned Holy Roman Emperor, a pious and austere Christian and an exponent of the Cluniac spirit of reform.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788056108,55,The Synod declared that Benedict IX (who had refused to appear) was deposed notwithstanding his attempt to undo his resignation.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,56,"As for Sylvester, the Synod declared that he be “stripped of his sacerdotal rank and shut up in a monastery.” Gregory was also declared deposed, either by the act of the Synod itself or by Gregory’s own voluntary resignation in view of the Synod.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788056108,57,"At Henry III’s designation, the German Bishop of Bamberg became Clement II, but he died after only a year, whereupon Benedict reasserted his claim to the papacy for the third time in 1047, only to be driven from Rome again by Imperial troops in 1048.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,58,"Damasus II, another German bishop designated by Henry, reigned for a mere three weeks before dying, whereupon Pope St. Leo IX succeeded to the papacy, reigning until 1054.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,59,"Leo, as John Rao observes, was the first in a line of Popes who “took charge of the movement of innovative Christian restoration” which included a breaking of the dominance of Roman nobility over papal elections.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,60,"(Rao, Black Legends, 147-148).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,61,"As the cited article on the Synod of Sutri notes, although the scurrilous Benedict IX objected to his deposition by the Synod, “the Church has always accepted his deposition as valid.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788056108,62,"The King of Germany then appointed Clement II as Pope, who promptly crowned the King, Holy Roman Emperor.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,63,"Benedict IX, after the death of Clement, claimed the papacy again!","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,64,The Church to this day recognizes Clement II as a true Pope.”,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,65,"Moreover, Benedict IX himself is recognized as a true Pope—a valid but deposed Pope—during three separate periods listed as three distinct pontificates in the canon of Popes.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,66,This was possible owing to the lack of any set canonical form for papal elections; a Pope could gain or regain the office by various machinations.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,67,"Indeed, even the Vatican’s own website states that Benedict was Pope from 1047-1048, the very year of his third ascension to the office from which he was finally driven by force.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,68,"Only with the ascension of Pope Nicholas II in 1059 was it established that henceforth the cardinal-bishops would elect the Pope, with the other cardinals having the right to confirm or veto the nominee.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,69,"By 1100 what we now know as the College of Cardinals, embracing all the cardinals of different titles, had the exclusive right to elect a Pope, and the members of the College “have held it ever since.” (Eric John, The Popes, 181).","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,70,"These lessons of history should suffice to dispel the pious fable, never a teaching of the Magisterium, that every Pope is chosen by the Holy Ghost to lead the Church.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788056108,71,"This theological error, which Bergoglio has exploited to the hilt, is a key element in the related error of papalotry, which elevates the person of the Pope above the office he occupies and makes of him the leader of a personality cult everyone is commanded to “love” (in the superficially emotional sense) and obey no matter what he says or does, rather than a custodian and defender of the Deposit of Faith whose lovability, personality and opinions are utterly irrelevant to the exercise and scope of his office.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
788056108,72,"As Pope Benedict has observed, when it comes to the election of a Pope “the Spirit’s role should be understood in a much more elastic sense, not that he [sic] dictates the candidate for whom one must vote….","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,73,There are too many contrary instances of popes the Holy Spirit obviously would not have picked!” Bergoglio is undeniably one of them.,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,74,So what can be done to defend the Church against Bergoglio?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,75,"That the mode of papal election by cardinals has persisted for nearly a thousand years has led to the general impression that it pertains to the irreformable divine constitution of the Church, but it certainly does not.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,76,As to matters of purely ecclesiastical law such as this one the Church has always allowed for departures from traditional practice in cases of emergency or grave necessity.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,77,"And just as a synod was employed to address three rival claimants to the papal throne in 1046, declaring at least two of them deposed, so today might it be possible for reform-minded cardinals and bishops, comprising an imperfect council, to undo the incalculable damage caused by the cabal that lobbied for Bergoglio’s election before the last conclave—a cabal that included none other than McCarrick, whom Bergoglio rewarded by rehabilitating that monster despite the massive evidence of his unspeakable crimes.","[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]"
788056108,78,What would be the grounds for a declaration of deposition at such a gathering of prelates?,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,79,"One could readily point to the evidence that a faction that included Bergoglio himself had agreed upon his election before the conclave, and that all those involved, including Bergoglio, were thereby excommunicated latae sententiae in accordance with Article 81 of John Paul II’s Universi Dominici Gregis, which provides:","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,80,"The Cardinal electors shall further abstain from any form of pact, agreement, promise or other commitment of any kind which could oblige them to give or deny their vote to a person or persons.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,81,"If this were in fact done, even under oath, I decree that such a commitment shall be null and void and that no one shall be bound to observe it; and I hereby impose the penalty of excommunication latae sententiae upon those who violate this prohibition.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,82,"To quote Cajetan on this point (citations taken from the linked article by Robert Siscoe), deposition by an imperfect council is appropriate “when one or more Popes suffer uncertainty with regard to their election, as seems to have arisen in the schism of Urban VI and others.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,83,"Then, lest the Church be perplexed, those members of the Church who are available have the power to judge which is the true pope, if it can be known, and if it cannot be known, [it has] the power to provide that the electors agree on one or another of them.”","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,84,I am not saying that such a case has been proven.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,85,"Rather, what I am saying is that this hypothetical imperfect council could determine that it has been proven and act accordingly, and that the Church would judge any resulting deposition of Bergoglio in the same manner it judges the deposition of Benedict IX.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,86,"Another ground for deposition—as determined by the imperfect council, not any of us—would be that Bergoglio has deposed himself by promulgating heresy, fracturing the Church’s universal discipline respecting marriage and the Eucharist, and undermining the teaching of even his own immediate predecessors on matters of fundamental morality upheld by the Magisterium for two millennia.","[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]"
788056108,87,Surely the Church cannot be without any remedy for a Pope who relentlessly attacks her very foundations!,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,88,To quote Cajetan again: “Indeed the Church has the right to separate herself from an heretical pope according to divine law.,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,89,"Consequently, it has the right, by the same divine law, to use all means of themselves necessary for such separation; and those that juridically correspond to the crime, are of themselves necessary”—meaning the resort to an imperfect council.","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,90,"If a synod was able to declare the deposition of a pope in 1046, why not an imperfect council today—or, for that matter, another synod?","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,91,It will be argued that such a deposition would provoke massive schisms in the Church.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,92,"But that would not be the first time that defense of the Church’s common good has done so, as the Great Western Schism demonstrates.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,93,"And are we not in the midst of schisms already, provoked by none other than Bergoglio himself, whose insane drive to shatter the Church’s bimillennial discipline has produced the totally unprecedented situation in which what is still considered mortally sinful in one diocese is an imperative of “mercy” in another?","[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]"
788056108,94,"In any case, this much is certain: barring Bergoglio’s conversion and reversal of course, the Church cannot abide this pontificate any longer.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,95,"One way or another, the Church will have to repel an attacker at her very summit.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,96,"Either the human element of the Church will act according to the means which seem possible, however extraordinary, or Heaven itself will intervene in a manner that might well involve a divine chastisement due to the negligence of time-serving pastors who left their sheep completely undefended against the wolves who preyed upon them, including the wolf the cardinals improvidently elected Pope.","[0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
788056108,97,"Some four months before Archbishop Viganò’s testimony Cardinal Willem Jacobus Eijk, the Archbishop of Utrecht, Netherlands, perhaps the most liberal territory in the entire Church, protested that Bergoglio’s blatant nod to intercommunion with Protestants in Germany means that “the bishops and, above all, the Successor of Peter fail to maintain and transmit faithfully and in unity the deposit of faith contained in Sacred Tradition and Sacred Scripture” and that the situation reminds him of Article 675 of the Catechism of the Catholic Church, which refers to the Church’s “final trial” before the Second Coming, “that will shake the faith of many believers… [a] ‘mystery of iniquity’ in the form of a religious deception offering men an apparent solution to their problems at the price of apostasy from the truth.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,98,"What can the Church do when confronted by a Pope who, as a prominent cardinal declares to the whole world, “fail[s] to maintain and transmit faithfully … the deposit of faith contained in Sacred Tradition and Sacred Scripture” and is leading “an apostasy from the truth”?","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,99,"It seems absurd to argue that she can do nothing but exhort the faithful to pray and do penance while a papal malefactor, treated as if were an absolute dictator, is allowed to continue wreaking havoc upon faith and morals to the detriment of countless souls, without the least impediment, for so long as he shall live.","[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]"
788056108,100,"No, Bergoglio must go.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788056108,101,"The successors of the Apostles, the only ones in a position to end his rampage, must demand his resignation and, should he refuse as expected, act in this unprecedented emergency to declare his removal from the office he has criminally abused and whose very credibility he threatens to destroy.","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788056108,102,May God give them the grace to do what must be done and what history will vindicate as a rescue of the Church during the height of the worst crisis in her history.,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
788173482,0,Exposing the Deep State Plotters,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788173482,2,President Trump’s sweeping order this week directing intelligence agencies to declassify documents from the more than 18-month-old investigation related to the Left’s electoral collusion conspiracy theory involving Trump and Russia may shed light on what really happened in the 2016 election.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,3,"In an interview with Hill.TV yesterday, the president said he ordered the mass declassification to show the public that the FBI investigation of the conspiracy theory began as a “hoax.” Exposing it could be one of the “crowning achievements” of his presidency, he said.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
788173482,4,"“What we’ve done is a great service to the country, really,” he said.","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
788173482,5,"“I hope to be able to call this, along with tax cuts and regulation and all the things I’ve done… in its own way this might be the most important thing because this was corrupt.”","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
788173482,6,"Trump criticized how the FBI handled the Russia probe, accusing it of misleading the Foreign Intelligence Surveillance Act (FISA) court, and of spying on his campaign.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,7,"“They know this is one of the great scandals in the history of our country because basically what they did is, they used [former Trump campaign aide] Carter Page, who nobody even knew, who I feel very badly for, I think he’s been treated very badly.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
788173482,8,They used Carter Page as a foil in order to surveil a candidate for the presidency of the United States.”,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,9,"“It’s a hoax, beyond a witch hunt,” Trump said.","[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]"
788173482,10,The documents affected involve a FISA warrant against Carter Page and text messages from disgraced ex-FBI employees Peter Strzok and Lisa Page.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788173482,11,(Carter Page is not related to Lisa Page.),"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,12,"Although the conspiracy theory is baseless nonsense, it continues to dog the Trump administration, providing cable television news outlets and late-night talk show hosts with endless fodder in the 24-hour news cycle.","[0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0]"
788173482,13,"When Trump defenders have fought back, social media companies have colluded with the Left to silence and intimidate them.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788173482,14,This declassification effort won’t make things any worse than they are for President Trump.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,15,It may even prove a political masterstroke of sorts for Trump.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,16,"How else does one fight back against the nameless, faceless bureaucrats of the Deep State who hide behind anonymity to undermine the duly elected 45th president of the United States?","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788173482,17,Make the documents public and let the chips fall where they may.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,18,There is so much leftist dirt to uncover.,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,19,"For example, it was established some time ago that former President Obama was involved on some level in this shameful un-American plot to rig the 2016 election and undermine his successor by using the privacy-invading apparatus of the state.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,20,Obama wanted “to know everything” the FBI was doing in its investigation into claims that Russia was interfering in the 2016 election.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,21,"Specifically, the statement that Obama wanted “to know everything we’re doing” came in a private Sept. 2, 2016, text message from FBI lawyer Lisa Page to FBI agent Peter Strzok, with whom she was having an extramarital affair at the time.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
788173482,22,"(The exact message, time-stamped 1:50 p.m., reads ""Yes, bc potus wants to know everything we are doing."")","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,23,"In a separate text message to Page, Strzok wrote something cryptic about an “insurance policy” in case Donald Trump got elected.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,24,"Apparently, he was referring to the salacious, unverified dossier Hillary Clinton and the DNC paid rent-a-spy Christopher Steele to compile that purports to show Trump’s nefarious links to Russia.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
788173482,25,"President Trump ordered that the relevant documents be released by the Office of the Director of National Intelligence (ODNI) and the Justice Department “[a]t the request of a number of committees of Congress, and for reasons of transparency,” read a statement issued by White House Press Secretary Sarah Huckabee Sanders.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,26,"Trump ordered the “immediate declassification” of “pages 10-12 and 17-34 of the June 2017 application to the FISA court in the matter of Carter W. Page,” “all FBI reports of interviews with Bruce G. Ohr prepared in connection with the Russia investigation,” and “all FBI reports of interviews prepared in connection with all Carter Page FISA applications.”","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,27,"Trump also ordered the “the Department of Justice (including the FBI) to publicly release all text messages relating to the Russia investigation, without redaction, of James Comey, Andrew McCabe, Peter Strzok, Lisa Page, and Bruce Ohr.”","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,28,"The chairman of the House Permanent Select Committee on Intelligence, Devin Nunes (R -Calif.), reportedly hailed Trump’s order, saying it covers “pretty much everything that he wanted … and the text messages are a bonus.”","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,29,"A handful of Democratic lawmakers alarmed at the prospect of being exposed as frauds and publicly humiliated wrote Director of National Intelligence Daniel Coats, Deputy Attorney General Rod Rosenstein, and FBI Director Christopher Wray on Tuesday.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,30,"The letter, which is an attempt to usurp the powers vested in the president, asks the three agencies to defy the presidential directive.","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,31,"""Your agencies' review, and any communication with the White House on the substance of the material, should not proceed further until you have briefed the Gang of Eight in person.""","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
788173482,32,It claims that Trump’s declassification request constitutes improper intervention “in an ongoing law enforcement investigation that may implicate the President himself or those around him.”,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,33,"The authors of the letter even lie about the nature of the broad-based request, claiming Trump is selectively declassifying information to save himself.","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,34,"“The action he has taken, to direct your agencies to selectively disclose classified information that he believes he can manipulate publicly to undermine the legitimacy and credibility of the Special Counsel’s [Robert Mueller] investigation, is a brazen abuse of power.”","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
788173482,35,"The missive is signed by Senate Minority Leader Chuck Schumer (D-N.Y.), Sen. Mark Warner (D-Va.), who is vice chairman of the Senate Select Committee on Intelligence, House Minority Leader Nancy Pelosi (D-Calif.), and Adam Schiff (D-Calif.), who is ranking member of the House Permanent Select Committee on Intelligence.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,36,Intelligence agencies have already reportedly begun working to carry out the president’s orders and the first set of documents could be made public in a few days.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,37,"“When the President issues such an order, it triggers a declassification review process that is conducted by various agencies within the intelligence community, in conjunction with the White House Counsel, to seek to ensure the safety of America’s national security interests,” a Justice Department official told Fox News.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,38,“The Department and the Federal Bureau of Investigation are already working with the Director of National Intelligence to comply with the President’s order.”,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,39,Coats spokeswoman Kellie Wade also said that the agency was “working expeditiously with our interagency partners to conduct a declassification review of the documents the President has identified for declassification.”,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,40,According to Fox News:,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,41,"The documents include all FBI reports on interviews, also known as 302s, with Justice Department official Bruce Ohr and all FBI reports of interviews prepared in connection with applications to surveil Carter Page, as well as 21 pages of one renewed warrant.","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,42,The 21 pages make up only a small portion of the 412 pages of FISA applications and warrants related to Page released by the FBI earlier this year in a heavily redacted format.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
788173482,43,The June 2017 application was the last of four filed by the Justice Department in support of FISA court orders allowing the monitoring of Page for nearly a year.,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
